subject,trial,response,reward,trial_type,accuracy
3046,1,1,1,0,1
3046,2,1,1,0,1
3046,3,1,0,0,1
3046,4,2,-1,1,0
3046,5,3,0,1,1
3046,6,3,1,1,1
3046,7,3,0,1,1
3046,8,3,1,1,1
3046,9,1,1,0,1
3046,10,1,1,0,1
3046,11,1,1,0,1
3046,12,3,0,1,1
3046,13,1,1,0,1
3046,14,1,1,0,1
3046,15,3,0,1,1
3046,16,3,0,1,1
3046,17,3,0,1,1
3046,18,1,1,0,1
3046,19,3,0,1,1
3046,20,3,0,1,1
3046,21,1,1,0,1
3046,22,1,1,0,1
3046,23,3,0,1,1
3046,24,1,1,0,1
3046,25,1,1,0,1
3046,26,1,0,0,1
3046,27,3,0,1,1
3046,28,3,0,1,1
3046,29,3,1,1,1
3046,30,3,0,1,1
3046,31,1,1,0,1
3046,32,3,0,1,1
3046,33,3,0,1,1
3046,34,3,0,0,0
3046,35,1,1,0,1
3046,36,1,1,0,1
3046,37,3,-1,1,1
3046,38,1,1,0,1
3046,39,3,0,1,1
3046,40,1,0,0,1
3046,41,3,0,1,1
3046,42,3,0,1,1
3046,43,3,0,1,1
3046,44,1,1,0,1
3046,45,3,0,1,1
3046,46,3,0,1,1
3046,47,3,1,1,1
3046,48,3,0,1,1
3046,49,3,-1,0,0
3046,50,1,1,0,1
3046,51,1,1,0,1
3046,52,1,0,0,1
3046,53,3,0,1,1
3046,54,3,0,1,1
3046,55,3,0,1,1
3046,56,3,0,1,1
3046,57,3,0,1,1
3046,58,3,0,0,0
3046,59,3,1,1,1
3046,60,1,1,0,1
3046,61,1,0,0,1
3046,62,3,0,1,1
3046,63,1,1,0,1
3046,64,1,1,0,1
3046,65,1,1,0,1
3046,66,1,1,0,1
3046,67,3,0,1,1
3046,68,1,1,0,1
3046,69,1,0,0,1
3046,70,3,1,1,1
3046,71,1,0,0,1
3046,72,1,1,0,1
3046,73,1,1,0,1
3046,74,1,1,0,1
3046,75,3,0,1,1
3046,76,3,0,1,1
3046,77,1,1,0,1
3046,78,1,1,0,1
3046,79,3,0,1,1
3046,80,3,0,1,1
3046,81,1,1,0,1
3046,82,3,0,1,1
3046,83,1,1,0,1
3046,84,1,0,0,1
3046,85,3,0,1,1
3046,86,3,0,1,1
3046,87,3,0,1,1
3046,88,1,1,0,1
3046,89,1,0,0,1
3046,90,3,0,1,1
3046,91,1,1,0,1
3046,92,3,0,1,1
3046,93,1,1,0,1
3046,94,1,1,0,1
3046,95,3,0,1,1
3046,96,3,0,1,1
3046,97,3,-1,1,1
3046,98,1,1,0,1
3046,99,1,1,0,1
3046,100,3,0,1,1
