subject,trial,response,reward,trial_type,accuracy
3005,1,3,0,1,1
3005,2,2,-1,1,0
3005,3,3,0,0,0
3005,4,3,0,0,0
3005,5,3,0,1,1
3005,6,3,-1,0,0
3005,7,3,0,1,1
3005,8,3,0,1,1
3005,9,3,0,0,0
3005,10,3,-1,0,0
3005,11,3,1,1,1
3005,12,1,1,0,1
3005,13,2,-1,1,0
3005,14,2,-1,1,0
3005,15,2,-1,1,0
3005,16,3,1,1,1
3005,17,2,-1,1,0
3005,18,2,-1,1,0
3005,19,2,-1,1,0
3005,20,1,1,0,1
3005,21,3,0,0,0
3005,22,2,-1,1,0
3005,23,3,0,1,1
3005,24,3,0,0,0
3005,25,3,0,1,1
3005,26,3,-1,0,0
3005,27,2,-1,1,0
3005,28,3,0,0,0
3005,29,3,1,0,0
3005,30,3,0,0,0
3005,31,2,-1,1,0
3005,32,3,0,0,0
3005,33,2,-1,1,0
3005,34,2,-1,1,0
3005,35,1,1,0,1
3005,36,3,0,1,1
3005,37,2,-1,1,0
3005,38,1,1,0,1
3005,39,3,0,0,0
3005,40,1,0,0,1
3005,41,1,1,0,1
3005,42,1,0,0,1
3005,43,2,-1,1,0
3005,44,2,-1,1,0
3005,45,3,0,1,1
3005,46,1,1,0,1
3005,47,1,0,0,1
3005,48,2,-1,1,0
3005,49,2,0,1,0
3005,50,3,0,0,0
3005,51,3,0,0,0
3005,52,1,1,0,1
3005,53,-99,-99,0,-99
3005,54,3,0,1,1
3005,55,1,0,0,1
3005,56,1,1,0,1
3005,57,1,1,0,1
3005,58,1,1,0,1
3005,59,1,1,0,1
3005,60,3,0,1,1
3005,61,2,0,1,0
3005,62,3,0,0,0
3005,63,1,1,0,1
3005,64,1,1,0,1
3005,65,3,-1,1,1
3005,66,1,1,0,1
3005,67,1,0,0,1
3005,68,3,0,1,1
3005,69,3,0,1,1
3005,70,3,0,1,1
3005,71,3,0,1,1
3005,72,2,-1,1,0
3005,73,2,0,1,0
3005,74,3,0,0,0
3005,75,2,-1,1,0
3005,76,1,1,0,1
3005,77,3,0,1,1
3005,78,1,1,0,1
3005,79,1,1,0,1
3005,80,2,-1,1,0
3005,81,1,1,0,1
3005,82,1,1,0,1
3005,83,1,1,0,1
3005,84,1,1,0,1
3005,85,3,0,1,1
3005,86,2,-1,1,0
3005,87,2,-1,1,0
3005,88,1,1,0,1
3005,89,1,1,0,1
3005,90,3,0,1,1
3005,91,2,-1,1,0
3005,92,1,0,0,1
3005,93,2,-1,1,0
3005,94,3,1,1,1
3005,95,1,1,0,1
3005,96,3,-1,1,1
3005,97,2,-1,1,0
3005,98,1,1,0,1
3005,99,1,1,0,1
3005,100,2,0,1,0
