subject,trial,response,reward,trial_type,accuracy
4012,1,3,0,0,0
4012,2,1,1,0,1
4012,3,1,0,0,1
4012,4,1,1,0,1
4012,5,3,0,1,1
4012,6,3,-1,1,1
4012,7,1,0,0,1
4012,8,1,1,0,1
4012,9,1,1,0,1
4012,10,1,1,0,1
4012,11,3,0,1,1
4012,12,3,0,1,1
4012,13,3,0,1,1
4012,14,1,1,0,1
4012,15,3,-1,1,1
4012,16,3,0,1,1
4012,17,1,1,0,1
4012,18,1,0,0,1
4012,19,1,1,0,1
4012,20,1,1,0,1
4012,21,3,1,1,1
4012,22,1,0,0,1
4012,23,1,1,0,1
4012,24,3,0,1,1
4012,25,3,0,1,1
4012,26,3,0,1,1
4012,27,3,0,1,1
4012,28,1,1,0,1
4012,29,3,0,1,1
4012,30,3,0,1,1
4012,31,1,1,0,1
4012,32,3,0,1,1
4012,33,3,0,1,1
4012,34,3,0,1,1
4012,35,1,1,0,1
4012,36,1,1,0,1
4012,37,1,1,0,1
4012,38,3,-1,1,1
4012,39,1,1,0,1
4012,40,1,0,0,1
4012,41,3,0,1,1
4012,42,1,1,0,1
4012,43,3,0,1,1
4012,44,3,0,1,1
4012,45,1,1,0,1
4012,46,1,1,0,1
4012,47,1,1,0,1
4012,48,3,0,1,1
4012,49,3,0,1,1
4012,50,3,0,1,1
4012,51,1,1,0,1
4012,52,3,0,1,1
4012,53,1,1,0,1
4012,54,1,1,0,1
4012,55,3,0,1,1
4012,56,1,1,0,1
4012,57,1,1,0,1
4012,58,1,0,0,1
4012,59,3,1,1,1
4012,60,3,0,1,1
4012,61,3,1,1,1
4012,62,1,1,0,1
4012,63,3,0,1,1
4012,64,3,0,1,1
4012,65,3,0,1,1
4012,66,3,0,1,1
4012,67,3,0,1,1
4012,68,3,0,1,1
4012,69,3,-1,1,1
4012,70,2,-1,1,0
4012,71,3,0,1,1
4012,72,1,1,0,1
4012,73,3,1,1,1
4012,74,1,1,0,1
4012,75,3,0,1,1
4012,76,1,0,0,1
4012,77,1,1,0,1
4012,78,1,1,0,1
4012,79,3,0,1,1
4012,80,1,1,0,1
4012,81,1,1,0,1
4012,82,3,0,1,1
4012,83,3,0,1,1
4012,84,3,0,1,1
4012,85,1,1,0,1
4012,86,1,1,0,1
4012,87,3,0,1,1
4012,88,1,1,0,1
4012,89,3,0,1,1
4012,90,1,1,0,1
4012,91,3,1,1,1
4012,92,3,-1,1,1
4012,93,1,0,0,1
4012,94,1,1,0,1
4012,95,1,0,0,1
4012,96,1,0,0,1
4012,97,3,0,1,1
4012,98,1,1,0,1
4012,99,1,1,0,1
4012,100,3,0,1,1
