subject,trial,response,reward,trial_type,accuracy
4030,1,1,0,0,1
4030,2,3,0,0,0
4030,3,3,0,0,0
4030,4,2,-1,1,0
4030,5,3,0,1,1
4030,6,3,0,1,1
4030,7,3,1,1,1
4030,8,3,0,1,1
4030,9,3,0,0,0
4030,10,3,0,0,0
4030,11,3,0,0,0
4030,12,3,0,1,1
4030,13,3,-1,0,0
4030,14,1,1,0,1
4030,15,3,0,1,1
4030,16,3,1,1,1
4030,17,3,0,1,1
4030,18,-99,-99,0,NaN
4030,19,3,0,1,1
4030,20,3,-1,1,1
4030,21,1,1,0,1
4030,22,1,0,0,1
4030,23,3,1,1,1
4030,24,1,1,0,1
4030,25,1,1,0,1
4030,26,1,1,0,1
4030,27,3,0,1,1
4030,28,3,0,1,1
4030,29,3,0,1,1
4030,30,3,-1,1,1
4030,31,1,1,0,1
4030,32,3,0,1,1
4030,33,3,0,1,1
4030,34,1,1,0,1
4030,35,1,1,0,1
4030,36,1,1,0,1
4030,37,3,0,1,1
4030,38,1,1,0,1
4030,39,-99,-99,1,NaN
4030,40,1,1,0,1
4030,41,3,0,1,1
4030,42,3,0,1,1
4030,43,3,0,1,1
4030,44,1,1,0,1
4030,45,3,0,1,1
4030,46,3,0,1,1
4030,47,3,-1,1,1
4030,48,3,0,1,1
4030,49,1,1,0,1
4030,50,1,1,0,1
4030,51,1,1,0,1
4030,52,1,1,0,1
4030,53,3,-1,1,1
4030,54,3,0,1,1
4030,55,3,0,1,1
4030,56,3,0,1,1
4030,57,3,0,1,1
4030,58,1,1,0,1
4030,59,3,1,1,1
4030,60,1,1,0,1
4030,61,1,1,0,1
4030,62,3,1,1,1
4030,63,1,1,0,1
4030,64,1,0,0,1
4030,65,1,1,0,1
4030,66,1,1,0,1
4030,67,3,0,1,1
4030,68,1,1,0,1
4030,69,1,1,0,1
4030,70,3,0,1,1
4030,71,1,1,0,1
4030,72,1,1,0,1
4030,73,1,0,0,1
4030,74,1,0,0,1
4030,75,3,0,1,1
4030,76,3,0,1,1
4030,77,1,0,0,1
4030,78,1,1,0,1
4030,79,3,0,1,1
4030,80,3,0,1,1
4030,81,1,1,0,1
4030,82,3,0,1,1
4030,83,1,1,0,1
4030,84,1,1,0,1
4030,85,3,1,1,1
4030,86,3,1,1,1
4030,87,3,0,1,1
4030,88,1,1,0,1
4030,89,1,1,0,1
4030,90,-99,-99,1,NaN
4030,91,1,0,0,1
4030,92,3,-1,1,1
4030,93,1,1,0,1
4030,94,1,1,0,1
4030,95,3,0,1,1
4030,96,3,0,1,1
4030,97,3,-1,1,1
4030,98,1,1,0,1
4030,99,1,1,0,1
4030,100,3,0,1,1
