subject,trial,response,reward,trial_type,accuracy
4021,1,3,0,1,1
4021,2,2,-1,1,0
4021,3,1,1,0,1
4021,4,1,1,0,1
4021,5,3,1,1,1
4021,6,1,1,0,1
4021,7,3,0,1,1
4021,8,3,0,1,1
4021,9,1,1,0,1
4021,10,1,1,0,1
4021,11,3,-1,1,1
4021,12,1,1,0,1
4021,13,3,1,1,1
4021,14,3,0,1,1
4021,15,3,0,1,1
4021,16,3,0,1,1
4021,17,3,0,1,1
4021,18,3,0,1,1
4021,19,3,0,1,1
4021,20,3,0,0,0
4021,21,1,1,0,1
4021,22,3,0,1,1
4021,23,3,0,1,1
4021,24,1,0,0,1
4021,25,3,0,1,1
4021,26,1,1,0,1
4021,27,3,1,1,1
4021,28,1,1,0,1
4021,29,1,1,0,1
4021,30,1,1,0,1
4021,31,3,1,1,1
4021,32,1,0,0,1
4021,33,3,0,1,1
4021,34,3,0,1,1
4021,35,1,1,0,1
4021,36,3,0,1,1
4021,37,3,0,1,1
4021,38,1,1,0,1
4021,39,1,1,0,1
4021,40,1,0,0,1
4021,41,1,1,0,1
4021,42,1,1,0,1
4021,43,3,0,1,1
4021,44,3,0,1,1
4021,45,2,-1,1,0
4021,46,1,0,0,1
4021,47,1,1,0,1
4021,48,3,0,1,1
4021,49,3,0,1,1
4021,50,1,1,0,1
4021,51,1,0,0,1
4021,52,1,1,0,1
4021,53,1,1,0,1
4021,54,3,1,1,1
4021,55,1,1,0,1
4021,56,1,1,0,1
4021,57,1,1,0,1
4021,58,1,1,0,1
4021,59,1,0,0,1
4021,60,-99,-99,1,-99
4021,61,3,0,1,1
4021,62,1,1,0,1
4021,63,1,1,0,1
4021,64,1,1,0,1
4021,65,3,0,1,1
4021,66,-99,-99,0,-99
4021,67,1,1,0,1
4021,68,3,0,1,1
4021,69,3,0,1,1
4021,70,3,0,1,1
4021,71,3,1,1,1
4021,72,3,0,1,1
4021,73,3,0,1,1
4021,74,1,0,0,1
4021,75,3,0,1,1
4021,76,1,1,0,1
4021,77,3,0,1,1
4021,78,1,1,0,1
4021,79,1,1,0,1
4021,80,3,-1,1,1
4021,81,1,1,0,1
4021,82,1,1,0,1
4021,83,1,0,0,1
4021,84,-99,-99,0,-99
4021,85,3,0,1,1
4021,86,3,0,1,1
4021,87,-99,-99,1,-99
4021,88,1,1,0,1
4021,89,1,1,0,1
4021,90,3,0,1,1
4021,91,3,0,1,1
4021,92,1,0,0,1
4021,93,3,-1,1,1
4021,94,3,0,1,1
4021,95,1,1,0,1
4021,96,3,-1,1,1
4021,97,3,0,1,1
4021,98,1,1,0,1
4021,99,1,0,0,1
4021,100,3,0,1,1
