subject,trial,response,reward,trial_type,accuracy
4028,1,3,-1,1,1
4028,2,2,0,1,0
4028,3,1,1,0,1
4028,4,1,0,0,1
4028,5,2,-1,1,0
4028,6,1,0,0,1
4028,7,3,0,1,1
4028,8,-99,-99,1,NaN
4028,9,1,1,0,1
4028,10,1,0,0,1
4028,11,2,-1,1,0
4028,12,1,1,0,1
4028,13,2,-1,1,0
4028,14,2,-1,1,0
4028,15,3,0,1,1
4028,16,-99,-99,1,NaN
4028,17,3,0,1,1
4028,18,3,0,1,1
4028,19,3,0,1,1
4028,20,1,0,0,1
4028,21,1,1,0,1
4028,22,2,-1,1,0
4028,23,3,0,1,1
4028,24,1,1,0,1
4028,25,3,-1,1,1
4028,26,1,1,0,1
4028,27,3,0,1,1
4028,28,1,1,0,1
4028,29,1,1,0,1
4028,30,1,1,0,1
4028,31,3,0,1,1
4028,32,1,1,0,1
4028,33,3,0,1,1
4028,34,3,0,1,1
4028,35,1,1,0,1
4028,36,3,0,1,1
4028,37,3,0,1,1
4028,38,1,1,0,1
4028,39,1,1,0,1
4028,40,1,1,0,1
4028,41,1,1,0,1
4028,42,1,1,0,1
4028,43,3,-1,1,1
4028,44,2,-1,1,0
4028,45,-99,-99,1,NaN
4028,46,1,1,0,1
4028,47,1,1,0,1
4028,48,3,0,1,1
4028,49,3,-1,1,1
4028,50,1,1,0,1
4028,51,1,1,0,1
4028,52,1,1,0,1
4028,53,1,1,0,1
4028,54,3,0,1,1
4028,55,1,1,0,1
4028,56,1,0,0,1
4028,57,1,1,0,1
4028,58,1,1,0,1
4028,59,1,1,0,1
4028,60,2,-1,1,0
4028,61,3,0,1,1
4028,62,1,1,0,1
4028,63,1,1,0,1
4028,64,1,0,0,1
4028,65,3,0,1,1
4028,66,1,1,0,1
4028,67,1,0,0,1
4028,68,3,0,1,1
4028,69,3,0,1,1
4028,70,3,0,1,1
4028,71,3,1,1,1
4028,72,3,0,1,1
4028,73,3,0,1,1
4028,74,1,1,0,1
4028,75,3,0,1,1
4028,76,1,0,0,1
4028,77,3,-1,1,1
4028,78,1,1,0,1
4028,79,1,1,0,1
4028,80,3,0,1,1
4028,81,1,1,0,1
4028,82,1,1,0,1
4028,83,1,0,0,1
4028,84,1,1,0,1
4028,85,3,0,1,1
4028,86,3,0,1,1
4028,87,3,0,1,1
4028,88,1,1,0,1
4028,89,1,1,0,1
4028,90,3,-1,1,1
4028,91,3,0,1,1
4028,92,1,1,0,1
4028,93,3,0,1,1
4028,94,3,0,1,1
4028,95,1,0,0,1
4028,96,3,0,1,1
4028,97,3,0,1,1
4028,98,1,1,0,1
4028,99,1,0,0,1
4028,100,3,0,1,1
