subject,trial,response,reward,trial_type,accuracy
3020,1,3,0,0,0
3020,2,1,1,0,1
3020,3,1,1,0,1
3020,4,1,0,0,1
3020,5,-99,-99,1,-99
3020,6,3,-1,1,1
3020,7,1,1,0,1
3020,8,1,1,0,1
3020,9,1,1,0,1
3020,10,1,1,0,1
3020,11,3,1,1,1
3020,12,3,0,1,1
3020,13,3,0,1,1
3020,14,1,1,0,1
3020,15,3,0,1,1
3020,16,3,0,1,1
3020,17,1,1,0,1
3020,18,3,0,0,0
3020,19,1,1,0,1
3020,20,1,0,0,1
3020,21,3,0,1,1
3020,22,1,1,0,1
3020,23,1,1,0,1
3020,24,3,0,1,1
3020,25,3,0,1,1
3020,26,3,0,1,1
3020,27,3,0,1,1
3020,28,1,1,0,1
3020,29,3,0,1,1
3020,30,3,1,1,1
3020,31,1,1,0,1
3020,32,3,0,1,1
3020,33,3,0,1,1
3020,34,3,1,1,1
3020,35,1,1,0,1
3020,36,1,1,0,1
3020,37,1,1,0,1
3020,38,3,0,1,1
3020,39,1,1,0,1
3020,40,1,1,0,1
3020,41,3,0,1,1
3020,42,1,0,0,1
3020,43,3,0,1,1
3020,44,3,0,1,1
3020,45,1,1,0,1
3020,46,1,0,0,1
3020,47,1,1,0,1
3020,48,3,0,1,1
3020,49,3,0,1,1
3020,50,3,-1,1,1
3020,51,1,0,0,1
3020,52,3,0,1,1
3020,53,1,1,0,1
3020,54,1,1,0,1
3020,55,3,0,1,1
3020,56,1,1,0,1
3020,57,1,0,0,1
3020,58,1,1,0,1
3020,59,3,0,1,1
3020,60,3,1,1,1
3020,61,3,0,1,1
3020,62,1,0,0,1
3020,63,3,0,1,1
3020,64,3,-1,1,1
3020,65,3,1,1,1
3020,66,3,0,1,1
3020,67,3,1,1,1
3020,68,3,0,1,1
3020,69,3,0,1,1
3020,70,3,0,1,1
3020,71,3,0,1,1
3020,72,1,0,0,1
3020,73,3,0,1,1
3020,74,1,1,0,1
3020,75,3,0,1,1
3020,76,1,1,0,1
3020,77,1,1,0,1
3020,78,1,1,0,1
3020,79,3,-1,1,1
3020,80,1,1,0,1
3020,81,1,1,0,1
3020,82,3,0,1,1
3020,83,3,0,1,1
3020,84,3,0,1,1
3020,85,1,1,0,1
3020,86,1,0,0,1
3020,87,3,0,1,1
3020,88,1,1,0,1
3020,89,3,-1,1,1
3020,90,1,1,0,1
3020,91,3,0,1,1
3020,92,3,0,1,1
3020,93,3,1,0,0
3020,94,1,1,0,1
3020,95,1,1,0,1
3020,96,1,1,0,1
3020,97,3,0,1,1
3020,98,1,1,0,1
3020,99,1,1,0,1
3020,100,3,0,1,1
