subject,trial,response,reward,trial_type,accuracy
3023,1,3,0,0,0
3023,2,2,-1,1,0
3023,3,1,1,0,1
3023,4,3,0,1,1
3023,5,1,1,0,1
3023,6,3,0,1,1
3023,7,3,0,0,0
3023,8,3,0,0,0
3023,9,3,0,1,1
3023,10,2,0,1,0
3023,11,3,0,1,1
3023,12,2,-1,1,0
3023,13,1,0,0,1
3023,14,3,0,1,1
3023,15,3,0,1,1
3023,16,3,-1,1,1
3023,17,1,1,0,1
3023,18,1,1,0,1
3023,19,-99,-99,0,NaN
3023,20,3,1,1,1
3023,21,3,1,1,1
3023,22,3,-1,1,1
3023,23,3,0,1,1
3023,24,3,1,1,1
3023,25,1,1,0,1
3023,26,3,0,1,1
3023,27,1,1,0,1
3023,28,1,1,0,1
3023,29,3,0,1,1
3023,30,3,0,1,1
3023,31,1,1,0,1
3023,32,3,0,1,1
3023,33,1,1,0,1
3023,34,3,0,1,1
3023,35,1,0,0,1
3023,36,3,0,1,1
3023,37,3,0,1,1
3023,38,3,0,1,1
3023,39,1,1,0,1
3023,40,3,0,1,1
3023,41,3,0,1,1
3023,42,3,0,1,1
3023,43,3,-1,1,1
3023,44,1,1,0,1
3023,45,1,1,0,1
3023,46,1,1,0,1
3023,47,1,0,0,1
3023,48,3,0,1,1
3023,49,1,1,0,1
3023,50,1,1,0,1
3023,51,3,0,1,1
3023,52,3,0,1,1
3023,53,1,1,0,1
3023,54,3,0,1,1
3023,55,3,0,1,1
3023,56,1,1,0,1
3023,57,1,1,0,1
3023,58,1,1,0,1
3023,59,1,0,0,1
3023,60,3,0,1,1
3023,61,1,1,0,1
3023,62,1,1,0,1
3023,63,1,0,0,1
3023,64,3,0,1,1
3023,65,3,1,1,1
3023,66,1,1,0,1
3023,67,1,1,0,1
3023,68,1,0,0,1
3023,69,1,1,0,1
3023,70,1,0,0,1
3023,71,3,0,1,1
3023,72,3,0,1,1
3023,73,1,1,0,1
3023,74,3,-1,1,1
3023,75,3,1,1,1
3023,76,1,1,0,1
3023,77,3,0,1,1
3023,78,1,1,0,1
3023,79,3,0,1,1
3023,80,3,0,1,1
3023,81,1,1,0,1
3023,82,1,1,0,1
3023,83,1,1,0,1
3023,84,3,0,1,1
3023,85,3,0,1,1
3023,86,3,0,1,1
3023,87,3,-1,1,1
3023,88,1,0,0,1
3023,89,1,1,0,1
3023,90,1,1,0,1
3023,91,3,0,1,1
3023,92,1,0,0,1
3023,93,1,1,0,1
3023,94,1,1,0,1
3023,95,1,1,0,1
3023,96,3,0,1,1
3023,97,1,1,0,1
3023,98,3,0,1,1
3023,99,3,1,1,1
3023,100,1,0,0,1
