subject,trial,response,reward,trial_type,accuracy
4033,1,2,-1,1,0
4033,2,3,1,1,1
4033,3,-99,-99,0,NaN
4033,4,3,0,0,0
4033,5,3,0,1,1
4033,6,3,0,1,1
4033,7,3,0,1,1
4033,8,3,0,1,1
4033,9,1,0,0,1
4033,10,1,1,0,1
4033,11,3,0,1,1
4033,12,3,0,0,0
4033,13,1,1,0,1
4033,14,1,1,0,1
4033,15,3,0,1,1
4033,16,1,1,0,1
4033,17,1,1,0,1
4033,18,1,1,0,1
4033,19,1,1,0,1
4033,20,1,1,0,1
4033,21,3,0,1,1
4033,22,1,1,0,1
4033,23,-99,-99,1,NaN
4033,24,1,1,0,1
4033,25,3,0,1,1
4033,26,3,0,1,1
4033,27,3,0,1,1
4033,28,3,0,1,1
4033,29,1,0,0,1
4033,30,3,1,1,1
4033,31,1,1,0,1
4033,32,3,-1,1,1
4033,33,1,1,0,1
4033,34,3,0,1,1
4033,35,1,1,0,1
4033,36,1,1,0,1
4033,37,3,0,1,1
4033,38,3,0,1,1
4033,39,3,0,1,1
4033,40,3,0,1,1
4033,41,1,0,0,1
4033,42,3,0,1,1
4033,43,1,1,0,1
4033,44,1,1,0,1
4033,45,1,1,0,1
4033,46,3,0,1,1
4033,47,-99,-99,1,NaN
4033,48,-99,-99,0,NaN
4033,49,-99,-99,0,NaN
4033,50,-99,-99,0,NaN
4033,51,1,1,0,1
4033,52,1,1,0,1
4033,53,1,1,0,1
4033,54,3,0,1,1
4033,55,1,1,0,1
4033,56,3,1,1,1
4033,57,3,0,1,1
4033,58,3,0,1,1
4033,59,1,1,0,1
4033,60,1,0,0,1
4033,61,3,0,1,1
4033,62,1,1,0,1
4033,63,3,0,1,1
4033,64,1,1,0,1
4033,65,3,0,1,1
4033,66,3,0,1,1
4033,67,3,-1,1,1
4033,68,3,0,1,1
4033,69,1,0,0,1
4033,70,3,0,1,1
4033,71,3,0,1,1
4033,72,3,1,1,1
4033,73,2,0,1,0
4033,74,3,0,1,1
4033,75,1,1,0,1
4033,76,1,1,0,1
4033,77,1,1,0,1
4033,78,1,1,0,1
4033,79,1,1,0,1
4033,80,3,0,1,1
4033,81,1,1,0,1
4033,82,3,0,1,1
4033,83,1,0,0,1
4033,84,1,0,0,1
4033,85,3,0,1,1
4033,86,1,1,0,1
4033,87,3,0,1,1
4033,88,3,0,1,1
4033,89,1,1,0,1
4033,90,3,0,1,1
4033,91,3,0,1,1
4033,92,3,0,1,1
4033,93,3,-1,1,1
4033,94,1,1,0,1
4033,95,3,0,1,1
4033,96,1,1,0,1
4033,97,3,0,1,1
4033,98,-99,-99,0,NaN
4033,99,-99,-99,0,NaN
4033,100,1,1,0,1
