subject,trial,response,reward,trial_type,accuracy
4005,1,2,-1,1,0
4005,2,3,0,1,1
4005,3,1,1,0,1
4005,4,1,1,0,1
4005,5,2,-1,1,0
4005,6,3,-1,1,1
4005,7,2,-1,1,0
4005,8,3,0,1,1
4005,9,1,1,0,1
4005,10,1,1,0,1
4005,11,-99,-99,1,NaN
4005,12,1,1,0,1
4005,13,1,0,0,1
4005,14,1,1,0,1
4005,15,2,-1,1,0
4005,16,1,1,0,1
4005,17,1,1,0,1
4005,18,1,0,0,1
4005,19,1,1,0,1
4005,20,1,1,0,1
4005,21,3,0,1,1
4005,22,1,1,0,1
4005,23,3,0,1,1
4005,24,1,0,0,1
4005,25,-99,-99,1,NaN
4005,26,2,-1,1,0
4005,27,3,0,1,1
4005,28,3,1,1,1
4005,29,1,1,0,1
4005,30,3,0,1,1
4005,31,1,1,0,1
4005,32,2,0,1,0
4005,33,1,1,0,1
4005,34,2,-1,1,0
4005,35,1,1,0,1
4005,36,1,0,0,1
4005,37,3,0,1,1
4005,38,3,-1,1,1
4005,39,3,0,1,1
4005,40,3,0,1,1
4005,41,1,1,0,1
4005,42,3,-1,1,1
4005,43,1,0,0,1
4005,44,1,1,0,1
4005,45,1,1,0,1
4005,46,2,0,1,0
4005,47,2,0,1,0
4005,48,1,0,0,1
4005,49,1,1,0,1
4005,50,1,1,0,1
4005,51,1,1,0,1
4005,52,1,0,0,1
4005,53,1,1,0,1
4005,54,2,-1,1,0
4005,55,1,0,0,1
4005,56,3,0,1,1
4005,57,3,1,1,1
4005,58,3,0,1,1
4005,59,1,1,0,1
4005,60,1,1,0,1
4005,61,3,0,1,1
4005,62,1,1,0,1
4005,63,3,0,1,1
4005,64,1,1,0,1
4005,65,3,0,1,1
4005,66,3,1,1,1
4005,67,3,0,1,1
4005,68,3,0,1,1
4005,69,3,0,0,0
4005,70,3,0,1,1
4005,71,3,1,1,1
4005,72,3,0,1,1
4005,73,3,0,1,1
4005,74,3,-1,1,1
4005,75,1,1,0,1
4005,76,1,1,0,1
4005,77,1,1,0,1
4005,78,1,1,0,1
4005,79,1,1,0,1
4005,80,3,0,1,1
4005,81,1,1,0,1
4005,82,2,-1,1,0
4005,83,1,1,0,1
4005,84,1,1,0,1
4005,85,3,0,1,1
4005,86,1,1,0,1
4005,87,3,0,1,1
4005,88,2,-1,1,0
4005,89,1,1,0,1
4005,90,3,-1,1,1
4005,91,3,-1,1,1
4005,92,2,-1,1,0
4005,93,3,0,1,1
4005,94,1,0,0,1
4005,95,2,-1,1,0
4005,96,-99,-99,0,NaN
4005,97,3,1,1,1
4005,98,1,1,0,1
4005,99,1,1,0,1
4005,100,1,1,0,1
