subject,trial,response,reward,trial_type,accuracy
4023,1,1,0,0,1
4023,2,2,0,1,0
4023,3,1,1,0,1
4023,4,2,-1,1,0
4023,5,1,1,0,1
4023,6,3,0,1,1
4023,7,1,1,0,1
4023,8,1,1,0,1
4023,9,-99,-99,1,NaN
4023,10,3,0,1,1
4023,11,3,0,1,1
4023,12,3,0,1,1
4023,13,1,1,0,1
4023,14,3,-1,1,1
4023,15,3,0,1,1
4023,16,3,0,1,1
4023,17,1,1,0,1
4023,18,1,1,0,1
4023,19,1,1,0,1
4023,20,3,0,1,1
4023,21,3,0,1,1
4023,22,3,0,1,1
4023,23,3,0,1,1
4023,24,3,-1,1,1
4023,25,1,0,0,1
4023,26,3,1,1,1
4023,27,1,1,0,1
4023,28,1,1,0,1
4023,29,3,-1,1,1
4023,30,3,0,1,1
4023,31,1,1,0,1
4023,32,3,0,1,1
4023,33,1,1,0,1
4023,34,3,0,1,1
4023,35,1,0,0,1
4023,36,3,1,1,1
4023,37,3,0,1,1
4023,38,3,0,1,1
4023,39,1,1,0,1
4023,40,3,0,1,1
4023,41,3,0,1,1
4023,42,3,-1,1,1
4023,43,3,0,1,1
4023,44,1,0,0,1
4023,45,1,1,0,1
4023,46,1,1,0,1
4023,47,1,1,0,1
4023,48,3,0,1,1
4023,49,1,1,0,1
4023,50,1,1,0,1
4023,51,3,0,1,1
4023,52,3,0,1,1
4023,53,1,0,0,1
4023,54,3,0,1,1
4023,55,3,1,1,1
4023,56,1,1,0,1
4023,57,1,1,0,1
4023,58,1,1,0,1
4023,59,1,1,0,1
4023,60,3,0,1,1
4023,61,1,1,0,1
4023,62,1,1,0,1
4023,63,1,1,0,1
4023,64,3,0,1,1
4023,65,3,0,1,1
4023,66,1,1,0,1
4023,67,1,1,0,1
4023,68,1,1,0,1
4023,69,1,0,0,1
4023,70,1,0,0,1
4023,71,3,0,1,1
4023,72,3,0,1,1
4023,73,1,1,0,1
4023,74,3,0,1,1
4023,75,3,0,1,1
4023,76,1,1,0,1
4023,77,3,0,1,1
4023,78,1,1,0,1
4023,79,3,1,1,1
4023,80,3,0,1,1
4023,81,1,1,0,1
4023,82,1,0,0,1
4023,83,1,1,0,1
4023,84,3,0,1,1
4023,85,3,0,1,1
4023,86,3,-1,1,1
4023,87,3,0,1,1
4023,88,1,1,0,1
4023,89,1,1,0,1
4023,90,1,1,0,1
4023,91,3,0,1,1
4023,92,1,1,0,1
4023,93,1,0,0,1
4023,94,1,1,0,1
4023,95,1,1,0,1
4023,96,3,0,1,1
4023,97,1,1,0,1
4023,98,3,-1,1,1
4023,99,3,0,1,1
4023,100,1,0,0,1
