subject,trial,response,reward,trial_type,accuracy
4029,1,2,-1,1,0
4029,2,3,0,1,1
4029,3,3,0,0,0
4029,4,1,1,0,1
4029,5,3,0,1,1
4029,6,2,-1,1,0
4029,7,2,-1,1,0
4029,8,3,1,1,1
4029,9,1,1,0,1
4029,10,1,1,0,1
4029,11,3,0,1,1
4029,12,1,1,0,1
4029,13,1,1,0,1
4029,14,1,1,0,1
4029,15,3,0,1,1
4029,16,1,1,0,1
4029,17,1,1,0,1
4029,18,1,1,0,1
4029,19,1,1,0,1
4029,20,1,0,0,1
4029,21,3,0,1,1
4029,22,1,1,0,1
4029,23,3,0,1,1
4029,24,1,1,0,1
4029,25,3,0,1,1
4029,26,3,0,1,1
4029,27,3,-1,1,1
4029,28,3,0,1,1
4029,29,1,1,0,1
4029,30,3,0,1,1
4029,31,1,1,0,1
4029,32,3,0,1,1
4029,33,1,1,0,1
4029,34,-99,-99,1,NaN
4029,35,1,0,0,1
4029,36,1,1,0,1
4029,37,3,0,1,1
4029,38,3,0,1,1
4029,39,3,0,1,1
4029,40,3,0,1,1
4029,41,1,0,0,1
4029,42,3,-1,1,1
4029,43,1,0,0,1
4029,44,-99,-99,0,NaN
4029,45,1,1,0,1
4029,46,3,0,1,1
4029,47,3,0,1,1
4029,48,1,0,0,1
4029,49,1,1,0,1
4029,50,1,1,0,1
4029,51,1,1,0,1
4029,52,1,0,0,1
4029,53,1,1,0,1
4029,54,3,0,1,1
4029,55,1,1,0,1
4029,56,3,-1,1,1
4029,57,-99,-99,1,NaN
4029,58,3,1,1,1
4029,59,1,1,0,1
4029,60,1,1,0,1
4029,61,3,0,1,1
4029,62,1,1,0,1
4029,63,3,0,1,1
4029,64,1,1,0,1
4029,65,3,1,1,1
4029,66,3,0,1,1
4029,67,3,0,1,1
4029,68,-99,-99,1,NaN
4029,69,-99,-99,0,NaN
4029,70,-99,-99,1,NaN
4029,71,3,0,1,1
4029,72,3,0,1,1
4029,73,-99,-99,1,NaN
4029,74,3,0,1,1
4029,75,1,1,0,1
4029,76,1,1,0,1
4029,77,1,1,0,1
4029,78,3,0,0,0
4029,79,1,1,0,1
4029,80,3,0,1,1
4029,81,1,0,0,1
4029,82,3,0,1,1
4029,83,1,1,0,1
4029,84,1,1,0,1
4029,85,3,0,1,1
4029,86,1,1,0,1
4029,87,3,1,1,1
4029,88,3,0,1,1
4029,89,1,1,0,1
4029,90,3,-1,1,1
4029,91,3,0,1,1
4029,92,3,0,1,1
4029,93,-99,-99,1,NaN
4029,94,1,1,0,1
4029,95,3,0,1,1
4029,96,1,0,0,1
4029,97,3,0,1,1
4029,98,-99,-99,0,NaN
4029,99,1,0,0,1
4029,100,1,1,0,1
