subject,trial,response,reward,trial_type,accuracy
3002,1,3,0,0,0
3002,2,2,0,1,0
3002,3,3,0,0,0
3002,4,2,-1,1,0
3002,5,3,-1,0,0
3002,6,2,-1,1,0
3002,7,3,0,0,0
3002,8,3,0,0,0
3002,9,3,0,1,1
3002,10,3,0,1,1
3002,11,3,0,1,1
3002,12,3,0,1,1
3002,13,3,1,0,0
3002,14,3,1,1,1
3002,15,3,0,1,1
3002,16,3,-1,1,1
3002,17,3,0,0,0
3002,18,3,0,0,0
3002,19,3,0,0,0
3002,20,3,0,1,1
3002,21,3,0,1,1
3002,22,3,0,1,1
3002,23,3,0,1,1
3002,24,-99,-99,1,-99
3002,25,3,0,0,0
3002,26,3,0,1,1
3002,27,3,0,0,0
3002,28,3,0,0,0
3002,29,2,0,1,0
3002,30,-99,-99,1,-99
3002,31,3,-1,0,0
3002,32,2,-1,1,0
3002,33,3,0,0,0
3002,34,3,0,1,1
3002,35,3,0,0,0
3002,36,3,0,1,1
3002,37,3,1,1,1
3002,38,3,1,1,1
3002,39,3,0,0,0
3002,40,3,-1,1,1
3002,41,3,0,1,1
3002,42,3,1,1,1
3002,43,3,0,1,1
3002,44,3,0,0,0
3002,45,3,0,0,0
3002,46,3,0,0,0
3002,47,3,0,0,0
3002,48,3,0,1,1
3002,49,3,-1,0,0
3002,50,3,-1,0,0
3002,51,3,0,1,1
3002,52,3,0,1,1
3002,53,3,0,0,0
3002,54,3,0,1,1
3002,55,3,0,1,1
3002,56,3,1,0,0
3002,57,3,0,0,0
3002,58,3,0,0,0
3002,59,3,0,0,0
3002,60,2,-1,1,0
3002,61,3,0,0,0
3002,62,3,0,0,0
3002,63,1,1,0,1
3002,64,3,0,1,1
3002,65,3,0,1,1
3002,66,1,1,0,1
3002,67,1,1,0,1
3002,68,1,1,0,1
3002,69,1,1,0,1
3002,70,1,1,0,1
3002,71,3,0,1,1
3002,72,2,-1,1,0
3002,73,1,1,0,1
3002,74,3,0,1,1
3002,75,3,0,1,1
3002,76,1,1,0,1
3002,77,3,0,1,1
3002,78,1,1,0,1
3002,79,3,1,1,1
3002,80,3,1,1,1
3002,81,1,1,0,1
3002,82,1,0,0,1
3002,83,1,0,0,1
3002,84,-99,-99,1,-99
3002,85,3,0,1,1
3002,86,3,0,1,1
3002,87,2,-1,1,0
3002,88,1,0,0,1
3002,89,1,1,0,1
3002,90,1,0,0,1
3002,91,-99,-99,1,-99
3002,92,1,1,0,1
3002,93,3,1,0,0
3002,94,1,1,0,1
3002,95,1,0,0,1
3002,96,3,0,1,1
3002,97,1,1,0,1
3002,98,3,0,1,1
3002,99,-99,-99,1,-99
3002,100,1,1,0,1
