subject,trial,response,reward,trial_type,accuracy
3014,1,3,1,0,0
3014,2,2,-1,1,0
3014,3,1,1,0,1
3014,4,3,0,1,1
3014,5,3,0,0,0
3014,6,-99,-99,1,-99
3014,7,1,1,0,1
3014,8,1,1,0,1
3014,9,-99,-99,1,-99
3014,10,3,0,1,1
3014,11,3,0,1,1
3014,12,2,-1,1,0
3014,13,1,1,0,1
3014,14,3,0,1,1
3014,15,3,0,1,1
3014,16,3,0,1,1
3014,17,1,1,0,1
3014,18,1,1,0,1
3014,19,1,1,0,1
3014,20,-99,-99,1,-99
3014,21,3,0,1,1
3014,22,3,0,1,1
3014,23,3,0,1,1
3014,24,3,0,1,1
3014,25,1,0,0,1
3014,26,3,0,1,1
3014,27,3,1,0,0
3014,28,1,1,0,1
3014,29,3,0,1,1
3014,30,3,0,1,1
3014,31,1,1,0,1
3014,32,3,0,1,1
3014,33,1,0,0,1
3014,34,3,0,1,1
3014,35,1,1,0,1
3014,36,3,0,1,1
3014,37,3,0,1,1
3014,38,3,0,1,1
3014,39,1,1,0,1
3014,40,3,-1,1,1
3014,41,3,0,1,1
3014,42,3,1,1,1
3014,43,3,0,1,1
3014,44,1,0,0,1
3014,45,1,1,0,1
3014,46,1,1,0,1
3014,47,-99,-99,0,-99
3014,48,3,0,1,1
3014,49,1,0,0,1
3014,50,1,1,0,1
3014,51,-99,-99,1,-99
3014,52,2,-1,1,0
3014,53,1,1,0,1
3014,54,3,0,1,1
3014,55,-99,-99,1,-99
3014,56,1,1,0,1
3014,57,1,1,0,1
3014,58,-99,-99,0,-99
3014,59,1,1,0,1
3014,60,3,0,1,1
3014,61,1,1,0,1
3014,62,1,0,0,1
3014,63,3,0,0,0
3014,64,3,0,1,1
3014,65,-99,-99,1,-99
3014,66,1,1,0,1
3014,67,1,1,0,1
3014,68,3,-1,0,0
3014,69,1,0,0,1
3014,70,1,1,0,1
3014,71,3,1,1,1
3014,72,3,0,1,1
3014,73,1,0,0,1
3014,74,3,0,1,1
3014,75,3,0,1,1
3014,76,3,0,0,0
3014,77,3,0,1,1
3014,78,1,1,0,1
3014,79,2,0,1,0
3014,80,3,0,1,1
3014,81,-99,-99,0,-99
3014,82,1,1,0,1
3014,83,1,0,0,1
3014,84,2,-1,1,0
3014,85,3,0,1,1
3014,86,3,0,1,1
3014,87,3,0,1,1
3014,88,-99,-99,0,-99
3014,89,1,1,0,1
3014,90,1,1,0,1
3014,91,3,0,1,1
3014,92,1,1,0,1
3014,93,1,1,0,1
3014,94,1,1,0,1
3014,95,1,1,0,1
3014,96,3,0,1,1
3014,97,1,0,0,1
3014,98,-99,-99,1,-99
3014,99,3,1,1,1
3014,100,1,1,0,1
