subject,trial,response,reward,trial_type,accuracy
3010,1,3,0,0,0
3010,2,1,0,0,1
3010,3,3,0,0,0
3010,4,2,-1,1,0
3010,5,3,-1,1,1
3010,6,2,-1,1,0
3010,7,3,0,1,1
3010,8,3,0,1,1
3010,9,1,1,0,1
3010,10,1,1,0,1
3010,11,1,1,0,1
3010,12,2,-1,1,0
3010,13,1,1,0,1
3010,14,1,1,0,1
3010,15,-99,-99,1,NaN
3010,16,3,0,1,1
3010,17,3,0,1,1
3010,18,1,1,0,1
3010,19,2,-1,1,0
3010,20,3,0,1,1
3010,21,1,1,0,1
3010,22,1,0,0,1
3010,23,3,-1,1,1
3010,24,1,0,0,1
3010,25,1,1,0,1
3010,26,1,1,0,1
3010,27,3,0,1,1
3010,28,3,0,1,1
3010,29,3,0,1,1
3010,30,3,0,1,1
3010,31,1,1,0,1
3010,32,3,0,1,1
3010,33,3,1,1,1
3010,34,1,1,0,1
3010,35,1,1,0,1
3010,36,1,1,0,1
3010,37,3,0,1,1
3010,38,1,1,0,1
3010,39,3,0,1,1
3010,40,1,1,0,1
3010,41,3,0,1,1
3010,42,3,0,1,1
3010,43,3,1,1,1
3010,44,1,0,0,1
3010,45,3,0,1,1
3010,46,3,0,1,1
3010,47,-99,-99,1,NaN
3010,48,3,0,1,1
3010,49,1,1,0,1
3010,50,1,1,0,1
3010,51,1,1,0,1
3010,52,1,1,0,1
3010,53,3,0,1,1
3010,54,3,0,1,1
3010,55,3,0,1,1
3010,56,3,0,1,1
3010,57,3,0,1,1
3010,58,1,0,0,1
3010,59,3,0,1,1
3010,60,1,0,0,1
3010,61,1,1,0,1
3010,62,-99,-99,1,NaN
3010,63,1,1,0,1
3010,64,1,1,0,1
3010,65,-99,-99,0,NaN
3010,66,1,1,0,1
3010,67,3,1,1,1
3010,68,1,1,0,1
3010,69,1,1,0,1
3010,70,3,0,1,1
3010,71,1,1,0,1
3010,72,1,1,0,1
3010,73,1,1,0,1
3010,74,1,0,0,1
3010,75,3,0,1,1
3010,76,3,0,1,1
3010,77,1,1,0,1
3010,78,1,1,0,1
3010,79,2,-1,1,0
3010,80,3,-1,1,1
3010,81,1,1,0,1
3010,82,3,0,1,1
3010,83,-99,-99,0,NaN
3010,84,1,1,0,1
3010,85,2,-1,1,0
3010,86,3,1,1,1
3010,87,3,0,1,1
3010,88,3,0,0,0
3010,89,1,1,0,1
3010,90,3,0,1,1
3010,91,1,0,0,1
3010,92,3,-1,1,1
3010,93,3,1,0,0
3010,94,1,1,0,1
3010,95,-99,-99,1,NaN
3010,96,3,0,1,1
3010,97,-99,-99,1,NaN
3010,98,1,0,0,1
3010,99,3,0,0,0
3010,100,3,0,1,1
