subject,trial,response,reward,trial_type,accuracy
3017,1,2,-1,1,0
3017,2,3,0,1,1
3017,3,1,1,0,1
3017,4,1,1,0,1
3017,5,2,-1,1,0
3017,6,3,-1,0,0
3017,7,3,0,1,1
3017,8,3,0,1,1
3017,9,1,1,0,1
3017,10,1,1,0,1
3017,11,3,0,1,1
3017,12,1,1,0,1
3017,13,3,0,1,1
3017,14,2,-1,1,0
3017,15,3,0,1,1
3017,16,3,0,1,1
3017,17,3,0,1,1
3017,18,3,0,1,1
3017,19,3,1,1,1
3017,20,1,1,0,1
3017,21,1,0,0,1
3017,22,3,1,1,1
3017,23,3,0,1,1
3017,24,1,1,0,1
3017,25,3,0,1,1
3017,26,1,1,0,1
3017,27,3,-1,1,1
3017,28,1,1,0,1
3017,29,1,0,0,1
3017,30,1,0,0,1
3017,31,3,0,1,1
3017,32,1,1,0,1
3017,33,3,0,1,1
3017,34,3,0,1,1
3017,35,1,1,0,1
3017,36,3,0,1,1
3017,37,3,0,1,1
3017,38,1,0,0,1
3017,39,1,1,0,1
3017,40,1,1,0,1
3017,41,1,1,0,1
3017,42,1,1,0,1
3017,43,3,0,1,1
3017,44,3,0,1,1
3017,45,3,0,1,1
3017,46,1,1,0,1
3017,47,1,1,0,1
3017,48,3,0,1,1
3017,49,3,0,1,1
3017,50,1,1,0,1
3017,51,1,1,0,1
3017,52,1,1,0,1
3017,53,1,1,0,1
3017,54,3,0,1,1
3017,55,1,1,0,1
3017,56,1,0,0,1
3017,57,1,0,0,1
3017,58,1,1,0,1
3017,59,1,1,0,1
3017,60,3,0,1,1
3017,61,3,0,1,1
3017,62,1,1,0,1
3017,63,1,1,0,1
3017,64,1,0,0,1
3017,65,3,0,1,1
3017,66,1,1,0,1
3017,67,1,1,0,1
3017,68,3,0,1,1
3017,69,3,0,1,1
3017,70,3,-1,1,1
3017,71,3,0,1,1
3017,72,3,0,1,1
3017,73,3,0,1,1
3017,74,1,1,0,1
3017,75,3,-1,1,1
3017,76,1,1,0,1
3017,77,3,0,1,1
3017,78,1,1,0,1
3017,79,1,1,0,1
3017,80,3,0,1,1
3017,81,1,1,0,1
3017,82,1,1,0,1
3017,83,1,1,0,1
3017,84,1,1,0,1
3017,85,3,0,1,1
3017,86,3,0,1,1
3017,87,3,0,1,1
3017,88,1,0,0,1
3017,89,1,0,0,1
3017,90,3,0,1,1
3017,91,3,0,1,1
3017,92,1,1,0,1
3017,93,3,-1,1,1
3017,94,3,0,1,1
3017,95,1,1,0,1
3017,96,3,1,1,1
3017,97,3,0,1,1
3017,98,1,1,0,1
3017,99,1,1,0,1
3017,100,3,0,1,1
