subject,trial,response,reward,trial_type,accuracy
4015,1,3,1,0,0
4015,2,3,0,1,1
4015,3,3,-1,0,0
4015,4,3,0,1,1
4015,5,1,0,0,1
4015,6,3,0,1,1
4015,7,1,1,0,1
4015,8,1,1,0,1
4015,9,3,0,1,1
4015,10,3,1,1,1
4015,11,3,0,1,1
4015,12,2,-1,1,0
4015,13,3,0,0,0
4015,14,3,0,1,1
4015,15,3,0,1,1
4015,16,3,0,1,1
4015,17,3,0,0,0
4015,18,1,1,0,1
4015,19,1,1,0,1
4015,20,3,0,1,1
4015,21,3,0,1,1
4015,22,3,0,1,1
4015,23,3,0,1,1
4015,24,2,0,1,0
4015,25,1,1,0,1
4015,26,3,0,1,1
4015,27,1,1,0,1
4015,28,1,0,0,1
4015,29,3,0,1,1
4015,30,3,0,1,1
4015,31,1,1,0,1
4015,32,2,0,1,0
4015,33,1,1,0,1
4015,34,3,0,1,1
4015,35,1,0,0,1
4015,36,3,0,1,1
4015,37,2,-1,1,0
4015,38,3,0,1,1
4015,39,1,1,0,1
4015,40,3,1,1,1
4015,41,3,0,1,1
4015,42,3,0,1,1
4015,43,3,1,1,1
4015,44,1,1,0,1
4015,45,1,1,0,1
4015,46,1,1,0,1
4015,47,1,0,0,1
4015,48,3,0,1,1
4015,49,1,1,0,1
4015,50,1,1,0,1
4015,51,-99,-99,1,NaN
4015,52,3,0,1,1
4015,53,1,0,0,1
4015,54,3,0,1,1
4015,55,3,0,1,1
4015,56,1,0,0,1
4015,57,1,1,0,1
4015,58,1,1,0,1
4015,59,1,1,0,1
4015,60,3,0,1,1
4015,61,1,1,0,1
4015,62,1,1,0,1
4015,63,1,0,0,1
4015,64,3,0,1,1
4015,65,3,0,1,1
4015,66,1,0,0,1
4015,67,1,1,0,1
4015,68,1,1,0,1
4015,69,1,1,0,1
4015,70,-99,-99,0,NaN
4015,71,3,1,1,1
4015,72,3,0,1,1
4015,73,3,0,0,0
4015,74,3,-1,1,1
4015,75,3,0,1,1
4015,76,1,1,0,1
4015,77,3,0,1,1
4015,78,1,1,0,1
4015,79,3,0,1,1
4015,80,3,0,1,1
4015,81,1,1,0,1
4015,82,1,1,0,1
4015,83,1,1,0,1
4015,84,3,0,1,1
4015,85,3,0,1,1
4015,86,3,1,1,1
4015,87,3,0,1,1
4015,88,1,1,0,1
4015,89,1,1,0,1
4015,90,1,1,0,1
4015,91,3,0,1,1
4015,92,1,0,0,1
4015,93,1,1,0,1
4015,94,1,1,0,1
4015,95,-99,-99,0,NaN
4015,96,3,-1,1,1
4015,97,1,1,0,1
4015,98,3,-1,1,1
4015,99,3,0,1,1
4015,100,1,1,0,1
