subject,trial,response,reward,trial_type,accuracy
3041,1,-99,-99,1,NaN
3041,2,3,-1,1,1
3041,3,3,0,0,0
3041,4,1,0,0,1
3041,5,3,1,1,1
3041,6,2,-1,1,0
3041,7,2,-1,1,0
3041,8,3,0,1,1
3041,9,3,0,0,0
3041,10,1,1,0,1
3041,11,-99,-99,1,NaN
3041,12,1,1,0,1
3041,13,1,1,0,1
3041,14,1,1,0,1
3041,15,3,0,1,1
3041,16,1,1,0,1
3041,17,1,1,0,1
3041,18,1,1,0,1
3041,19,1,1,0,1
3041,20,1,0,0,1
3041,21,2,-1,1,0
3041,22,1,1,0,1
3041,23,3,0,1,1
3041,24,1,1,0,1
3041,25,3,0,1,1
3041,26,-99,-99,1,NaN
3041,27,3,0,1,1
3041,28,3,0,1,1
3041,29,1,0,0,1
3041,30,3,0,1,1
3041,31,1,1,0,1
3041,32,3,0,1,1
3041,33,1,0,0,1
3041,34,3,0,1,1
3041,35,1,1,0,1
3041,36,1,1,0,1
3041,37,3,0,1,1
3041,38,3,-1,1,1
3041,39,3,1,1,1
3041,40,3,0,1,1
3041,41,1,1,0,1
3041,42,3,0,1,1
3041,43,1,1,0,1
3041,44,1,0,0,1
3041,45,1,1,0,1
3041,46,3,0,1,1
3041,47,3,0,1,1
3041,48,1,1,0,1
3041,49,1,1,0,1
3041,50,1,1,0,1
3041,51,1,1,0,1
3041,52,1,0,0,1
3041,53,1,1,0,1
3041,54,3,0,1,1
3041,55,1,0,0,1
3041,56,3,0,1,1
3041,57,3,0,1,1
3041,58,3,0,1,1
3041,59,1,1,0,1
3041,60,1,1,0,1
3041,61,3,0,1,1
3041,62,1,1,0,1
3041,63,3,1,1,1
3041,64,1,1,0,1
3041,65,3,0,1,1
3041,66,3,0,1,1
3041,67,3,0,1,1
3041,68,3,0,1,1
3041,69,1,1,0,1
3041,70,3,-1,1,1
3041,71,3,0,1,1
3041,72,3,0,1,1
3041,73,3,1,1,1
3041,74,3,0,1,1
3041,75,1,1,0,1
3041,76,1,1,0,1
3041,77,1,0,0,1
3041,78,1,1,0,1
3041,79,1,1,0,1
3041,80,3,0,1,1
3041,81,1,0,0,1
3041,82,3,-1,1,1
3041,83,1,0,0,1
3041,84,1,1,0,1
3041,85,3,0,1,1
3041,86,1,1,0,1
3041,87,3,0,1,1
3041,88,3,0,1,1
3041,89,1,1,0,1
3041,90,3,0,1,1
3041,91,3,0,1,1
3041,92,3,0,1,1
3041,93,3,0,1,1
3041,94,1,1,0,1
3041,95,3,-1,1,1
3041,96,1,1,0,1
3041,97,3,0,1,1
3041,98,1,1,0,1
3041,99,1,1,0,1
3041,100,1,1,0,1
