subject,trial,response,reward,trial_type,accuracy
3054,1,3,0,1,1
3054,2,2,-1,1,0
3054,3,3,0,0,0
3054,4,1,0,0,1
3054,5,3,1,1,1
3054,6,3,-1,0,0
3054,7,3,1,1,1
3054,8,3,0,1,1
3054,9,1,1,0,1
3054,10,1,0,0,1
3054,11,3,0,1,1
3054,12,3,0,0,0
3054,13,3,0,1,1
3054,14,3,0,1,1
3054,15,2,-1,1,0
3054,16,2,-1,1,0
3054,17,2,-1,1,0
3054,18,2,0,1,0
3054,19,2,-1,1,0
3054,20,3,0,0,0
3054,21,3,0,0,0
3054,22,3,0,1,1
3054,23,3,0,1,1
3054,24,3,0,0,0
3054,25,3,0,1,1
3054,26,3,0,0,0
3054,27,3,0,1,1
3054,28,-99,-99,0,NaN
3054,29,1,1,0,1
3054,30,1,1,0,1
3054,31,3,-1,1,1
3054,32,1,1,0,1
3054,33,-99,-99,1,NaN
3054,34,-99,-99,1,NaN
3054,35,3,1,0,0
3054,36,-99,-99,1,NaN
3054,37,3,0,1,1
3054,38,3,0,0,0
3054,39,-99,-99,0,NaN
3054,40,-99,-99,0,NaN
3054,41,1,1,0,1
3054,42,1,1,0,1
3054,43,3,0,1,1
3054,44,3,0,1,1
3054,45,3,1,1,1
3054,46,3,0,0,0
3054,47,3,0,0,0
3054,48,3,-1,1,1
3054,49,3,0,1,1
3054,50,3,0,0,0
3054,51,3,0,0,0
3054,52,3,0,0,0
3054,53,1,1,0,1
3054,54,3,0,1,1
3054,55,3,0,0,0
3054,56,3,0,0,0
3054,57,-99,-99,0,NaN
3054,58,1,1,0,1
3054,59,1,1,0,1
3054,60,3,0,1,1
3054,61,3,0,1,1
3054,62,3,0,0,0
3054,63,1,0,0,1
3054,64,3,0,0,0
3054,65,3,0,1,1
3054,66,1,1,0,1
3054,67,3,0,0,0
3054,68,3,0,1,1
3054,69,3,0,1,1
3054,70,3,0,1,1
3054,71,3,0,1,1
3054,72,3,0,1,1
3054,73,3,-1,1,1
3054,74,3,0,0,0
3054,75,3,-1,1,1
3054,76,3,0,0,0
3054,77,3,0,1,1
3054,78,3,0,0,0
3054,79,1,1,0,1
3054,80,3,1,1,1
3054,81,1,1,0,1
3054,82,1,0,0,1
3054,83,1,1,0,1
3054,84,1,1,0,1
3054,85,3,0,1,1
3054,86,3,0,1,1
3054,87,3,0,1,1
3054,88,-99,-99,0,NaN
3054,89,1,1,0,1
3054,90,3,0,1,1
3054,91,3,0,1,1
3054,92,-99,-99,0,NaN
3054,93,3,0,1,1
3054,94,3,0,1,1
3054,95,3,0,0,0
3054,96,3,-1,1,1
3054,97,3,0,1,1
3054,98,1,0,0,1
3054,99,1,0,0,1
3054,100,3,0,1,1
