subject,trial,response,reward,trial_type,accuracy
3043,1,3,1,0,0
3043,2,3,0,0,0
3043,3,3,0,0,0
3043,4,3,1,1,1
3043,5,3,0,1,1
3043,6,3,0,1,1
3043,7,-99,-99,1,-99
3043,8,2,-1,1,0
3043,9,3,0,0,0
3043,10,3,-1,0,0
3043,11,1,1,0,1
3043,12,-99,-99,1,-99
3043,13,1,0,0,1
3043,14,3,0,0,0
3043,15,3,0,1,1
3043,16,3,0,1,1
3043,17,2,-1,1,0
3043,18,3,0,0,0
3043,19,2,-1,1,0
3043,20,2,-1,1,0
3043,21,-99,-99,0,-99
3043,22,3,0,0,0
3043,23,3,0,1,1
3043,24,1,1,0,1
3043,25,1,0,0,1
3043,26,3,0,0,0
3043,27,2,-1,1,0
3043,28,3,0,1,1
3043,29,3,0,1,1
3043,30,3,0,1,1
3043,31,3,0,0,0
3043,32,3,-1,1,1
3043,33,2,-1,1,0
3043,34,3,0,0,0
3043,35,3,0,0,0
3043,36,3,0,0,0
3043,37,2,-1,1,0
3043,38,3,0,0,0
3043,39,3,1,1,1
3043,40,3,0,0,0
3043,41,3,0,1,1
3043,42,3,0,1,1
3043,43,3,0,1,1
3043,44,3,0,0,0
3043,45,3,-1,1,1
3043,46,3,0,1,1
3043,47,3,0,1,1
3043,48,3,0,1,1
3043,49,3,1,0,0
3043,50,3,-1,0,0
3043,51,3,0,0,0
3043,52,3,0,0,0
3043,53,3,0,1,1
3043,54,3,0,1,1
3043,55,3,0,1,1
3043,56,2,-1,1,0
3043,57,3,1,1,1
3043,58,3,0,0,0
3043,59,3,0,1,1
3043,60,3,0,0,0
3043,61,3,0,0,0
3043,62,3,0,1,1
3043,63,3,0,0,0
3043,64,3,1,0,0
3043,65,-99,-99,0,-99
3043,66,3,0,0,0
3043,67,3,0,1,1
3043,68,3,0,0,0
3043,69,1,1,0,1
3043,70,3,1,1,1
3043,71,1,0,0,1
3043,72,3,0,0,0
3043,73,3,0,0,0
3043,74,3,0,0,0
3043,75,3,-1,1,1
3043,76,3,0,1,1
3043,77,1,1,0,1
3043,78,3,0,0,0
3043,79,3,0,1,1
3043,80,2,-1,1,0
3043,81,3,0,0,0
3043,82,2,-1,1,0
3043,83,3,0,0,0
3043,84,3,0,0,0
3043,85,3,0,1,1
3043,86,2,-1,1,0
3043,87,3,0,1,1
3043,88,3,-1,0,0
3043,89,3,0,0,0
3043,90,3,1,1,1
3043,91,3,0,0,0
3043,92,3,0,1,1
3043,93,-99,-99,0,-99
3043,94,1,1,0,1
3043,95,3,0,1,1
3043,96,2,0,1,0
3043,97,-99,-99,1,-99
3043,98,1,1,0,1
3043,99,1,1,0,1
3043,100,3,-1,1,1
