subject,trial,response,reward,trial_type,accuracy
3015,1,1,1,0,1
3015,2,3,0,1,1
3015,3,3,-1,0,0
3015,4,2,-1,1,0
3015,5,1,1,0,1
3015,6,2,-1,1,0
3015,7,1,1,0,1
3015,8,1,1,0,1
3015,9,3,0,1,1
3015,10,3,0,1,1
3015,11,3,0,1,1
3015,12,3,0,1,1
3015,13,1,1,0,1
3015,14,3,0,1,1
3015,15,3,0,1,1
3015,16,3,1,1,1
3015,17,1,1,0,1
3015,18,1,1,0,1
3015,19,1,0,0,1
3015,20,3,1,1,1
3015,21,2,-1,1,0
3015,22,3,0,1,1
3015,23,3,0,1,1
3015,24,3,0,1,1
3015,25,1,0,0,1
3015,26,3,0,1,1
3015,27,1,1,0,1
3015,28,1,1,0,1
3015,29,3,1,1,1
3015,30,3,1,1,1
3015,31,1,0,0,1
3015,32,3,0,1,1
3015,33,1,1,0,1
3015,34,3,0,1,1
3015,35,1,1,0,1
3015,36,3,-1,1,1
3015,37,3,0,1,1
3015,38,3,0,1,1
3015,39,1,1,0,1
3015,40,3,0,1,1
3015,41,3,-1,1,1
3015,42,3,1,1,1
3015,43,3,0,1,1
3015,44,1,1,0,1
3015,45,1,1,0,1
3015,46,1,1,0,1
3015,47,1,1,0,1
3015,48,3,0,1,1
3015,49,1,1,0,1
3015,50,1,1,0,1
3015,51,3,0,1,1
3015,52,3,0,1,1
3015,53,1,1,0,1
3015,54,3,0,1,1
3015,55,3,0,1,1
3015,56,1,1,0,1
3015,57,1,0,0,1
3015,58,1,0,0,1
3015,59,1,1,0,1
3015,60,3,0,1,1
3015,61,1,1,0,1
3015,62,1,1,0,1
3015,63,1,1,0,1
3015,64,3,-1,1,1
3015,65,3,0,1,1
3015,66,1,0,0,1
3015,67,1,1,0,1
3015,68,1,1,0,1
3015,69,1,1,0,1
3015,70,1,0,0,1
3015,71,3,0,1,1
3015,72,3,1,1,1
3015,73,1,1,0,1
3015,74,3,0,1,1
3015,75,3,0,1,1
3015,76,1,1,0,1
3015,77,3,0,1,1
3015,78,1,1,0,1
3015,79,3,0,1,1
3015,80,3,0,1,1
3015,81,1,1,0,1
3015,82,1,1,0,1
3015,83,1,1,0,1
3015,84,3,0,1,1
3015,85,3,0,1,1
3015,86,3,0,1,1
3015,87,3,0,1,1
3015,88,1,1,0,1
3015,89,1,1,0,1
3015,90,1,1,0,1
3015,91,3,0,1,1
3015,92,1,1,0,1
3015,93,1,1,0,1
3015,94,1,1,0,1
3015,95,1,1,0,1
3015,96,3,1,1,1
3015,97,1,1,0,1
3015,98,3,0,1,1
3015,99,3,0,1,1
3015,100,1,1,0,1
