subject,trial,response,reward,trial_type,accuracy
4023,1,3,0,0,0
4023,2,1,0,0,1
4023,3,1,1,0,1
4023,4,-99,-99,1,-99
4023,5,3,0,1,1
4023,6,3,0,1,1
4023,7,3,0,1,1
4023,8,3,0,1,1
4023,9,1,1,0,1
4023,10,1,1,0,1
4023,11,1,1,0,1
4023,12,3,0,1,1
4023,13,1,1,0,1
4023,14,1,1,0,1
4023,15,3,0,1,1
4023,16,3,0,1,1
4023,17,3,0,1,1
4023,18,1,1,0,1
4023,19,3,-1,1,1
4023,20,3,0,1,1
4023,21,1,0,0,1
4023,22,1,1,0,1
4023,23,3,0,1,1
4023,24,1,0,0,1
4023,25,1,0,0,1
4023,26,1,0,0,1
4023,27,3,-1,1,1
4023,28,3,0,1,1
4023,29,3,0,1,1
4023,30,3,0,1,1
4023,31,1,1,0,1
4023,32,3,0,1,1
4023,33,3,0,1,1
4023,34,1,1,0,1
4023,35,1,1,0,1
4023,36,1,1,0,1
4023,37,3,-1,1,1
4023,38,1,1,0,1
4023,39,3,0,1,1
4023,40,1,1,0,1
4023,41,3,0,1,1
4023,42,3,0,1,1
4023,43,3,0,1,1
4023,44,1,1,0,1
4023,45,3,-1,1,1
4023,46,3,0,1,1
4023,47,3,0,1,1
4023,48,3,0,1,1
4023,49,1,1,0,1
4023,50,1,1,0,1
4023,51,1,1,0,1
4023,52,1,1,0,1
4023,53,3,0,1,1
4023,54,3,0,1,1
4023,55,3,0,1,1
4023,56,3,0,1,1
4023,57,3,0,1,1
4023,58,1,1,0,1
4023,59,3,0,1,1
4023,60,1,0,0,1
4023,61,1,1,0,1
4023,62,3,1,1,1
4023,63,1,1,0,1
4023,64,1,1,0,1
4023,65,1,1,0,1
4023,66,1,1,0,1
4023,67,3,0,1,1
4023,68,1,1,0,1
4023,69,1,1,0,1
4023,70,3,0,1,1
4023,71,1,0,0,1
4023,72,1,1,0,1
4023,73,1,0,0,1
4023,74,1,1,0,1
4023,75,3,0,1,1
4023,76,3,-1,1,1
4023,77,1,1,0,1
4023,78,1,1,0,1
4023,79,3,-1,1,1
4023,80,3,0,1,1
4023,81,1,1,0,1
4023,82,3,0,1,1
4023,83,1,0,0,1
4023,84,1,1,0,1
4023,85,3,0,1,1
4023,86,3,0,1,1
4023,87,3,1,1,1
4023,88,1,1,0,1
4023,89,1,1,0,1
4023,90,3,0,1,1
4023,91,1,1,0,1
4023,92,3,-1,1,1
4023,93,1,1,0,1
4023,94,1,1,0,1
4023,95,3,1,1,1
4023,96,3,0,1,1
4023,97,3,0,1,1
4023,98,1,1,0,1
4023,99,1,0,0,1
4023,100,3,0,1,1
