subject,trial,response,reward,trial_type,accuracy
4020,1,2,0,1,0
4020,2,2,-1,1,0
4020,3,3,0,0,0
4020,4,3,0,0,0
4020,5,3,0,1,1
4020,6,1,1,0,1
4020,7,3,0,1,1
4020,8,3,1,1,1
4020,9,1,1,0,1
4020,10,1,1,0,1
4020,11,3,0,1,1
4020,12,1,1,0,1
4020,13,3,0,1,1
4020,14,3,-1,1,1
4020,15,3,0,1,1
4020,16,3,0,1,1
4020,17,3,0,1,1
4020,18,3,0,1,1
4020,19,3,1,1,1
4020,20,1,1,0,1
4020,21,1,1,0,1
4020,22,3,0,1,1
4020,23,3,1,1,1
4020,24,1,1,0,1
4020,25,3,0,1,1
4020,26,1,1,0,1
4020,27,3,-1,1,1
4020,28,1,0,0,1
4020,29,1,1,0,1
4020,30,1,1,0,1
4020,31,3,0,1,1
4020,32,1,1,0,1
4020,33,3,0,1,1
4020,34,3,0,1,1
4020,35,1,0,0,1
4020,36,3,0,1,1
4020,37,3,1,1,1
4020,38,1,1,0,1
4020,39,1,1,0,1
4020,40,1,1,0,1
4020,41,1,1,0,1
4020,42,1,0,0,1
4020,43,3,0,1,1
4020,44,3,0,1,1
4020,45,3,0,1,1
4020,46,1,1,0,1
4020,47,1,1,0,1
4020,48,3,-1,1,1
4020,49,3,0,1,1
4020,50,1,0,0,1
4020,51,1,1,0,1
4020,52,1,0,0,1
4020,53,1,0,0,1
4020,54,3,0,1,1
4020,55,1,1,0,1
4020,56,1,1,0,1
4020,57,1,1,0,1
4020,58,1,1,0,1
4020,59,1,1,0,1
4020,60,3,-1,1,1
4020,61,3,0,1,1
4020,62,1,1,0,1
4020,63,1,1,0,1
4020,64,1,1,0,1
4020,65,3,0,1,1
4020,66,1,1,0,1
4020,67,1,1,0,1
4020,68,3,0,1,1
4020,69,3,0,1,1
4020,70,3,0,1,1
4020,71,3,1,1,1
4020,72,3,1,1,1
4020,73,3,0,1,1
4020,74,1,1,0,1
4020,75,3,-1,1,1
4020,76,1,0,0,1
4020,77,3,0,1,1
4020,78,1,1,0,1
4020,79,1,1,0,1
4020,80,3,0,1,1
4020,81,3,0,0,0
4020,82,1,1,0,1
4020,83,1,1,0,1
4020,84,1,1,0,1
4020,85,3,0,1,1
4020,86,3,0,1,1
4020,87,3,0,1,1
4020,88,1,1,0,1
4020,89,1,1,0,1
4020,90,3,-1,1,1
4020,91,3,0,1,1
4020,92,1,0,0,1
4020,93,3,0,1,1
4020,94,3,0,1,1
4020,95,1,1,0,1
4020,96,3,0,1,1
4020,97,3,0,1,1
4020,98,1,1,0,1
4020,99,1,1,0,1
4020,100,3,0,1,1
