subject,trial,response,reward,trial_type,accuracy
3030,1,1,1,0,1
3030,2,2,0,1,0
3030,3,1,0,0,1
3030,4,2,-1,1,0
3030,5,3,0,0,0
3030,6,3,0,1,1
3030,7,1,0,0,1
3030,8,3,0,0,0
3030,9,3,1,1,1
3030,10,3,0,1,1
3030,11,3,0,1,1
3030,12,2,0,1,0
3030,13,1,1,0,1
3030,14,3,0,1,1
3030,15,3,0,1,1
3030,16,3,-1,1,1
3030,17,1,1,0,1
3030,18,1,1,0,1
3030,19,1,1,0,1
3030,20,3,0,1,1
3030,21,3,0,1,1
3030,22,3,1,1,1
3030,23,3,0,1,1
3030,24,3,0,1,1
3030,25,1,1,0,1
3030,26,3,0,1,1
3030,27,1,1,0,1
3030,28,1,1,0,1
3030,29,3,-1,1,1
3030,30,3,0,1,1
3030,31,1,0,0,1
3030,32,3,-1,1,1
3030,33,1,1,0,1
3030,34,3,0,1,1
3030,35,1,1,0,1
3030,36,3,0,1,1
3030,37,3,0,1,1
3030,38,3,0,1,1
3030,39,1,1,0,1
3030,40,3,0,1,1
3030,41,3,-1,1,1
3030,42,3,0,1,1
3030,43,3,0,1,1
3030,44,1,1,0,1
3030,45,1,1,0,1
3030,46,1,1,0,1
3030,47,1,1,0,1
3030,48,3,0,1,1
3030,49,1,0,0,1
3030,50,1,1,0,1
3030,51,3,0,1,1
3030,52,3,0,1,1
3030,53,1,1,0,1
3030,54,3,-1,1,1
3030,55,3,0,1,1
3030,56,1,0,0,1
3030,57,1,1,0,1
3030,58,1,1,0,1
3030,59,1,1,0,1
3030,60,3,0,1,1
3030,61,1,1,0,1
3030,62,1,1,0,1
3030,63,1,1,0,1
3030,64,3,0,1,1
3030,65,3,-1,1,1
3030,66,1,0,0,1
3030,67,1,1,0,1
3030,68,1,1,0,1
3030,69,1,1,0,1
3030,70,1,1,0,1
3030,71,3,0,1,1
3030,72,3,0,1,1
3030,73,1,1,0,1
3030,74,3,1,1,1
3030,75,3,0,1,1
3030,76,1,0,0,1
3030,77,3,1,1,1
3030,78,1,1,0,1
3030,79,3,0,1,1
3030,80,3,0,1,1
3030,81,1,0,0,1
3030,82,1,0,0,1
3030,83,1,1,0,1
3030,84,3,0,1,1
3030,85,3,0,1,1
3030,86,-99,-99,1,-99
3030,87,3,0,1,1
3030,88,1,1,0,1
3030,89,1,0,0,1
3030,90,1,1,0,1
3030,91,3,-1,1,1
3030,92,1,1,0,1
3030,93,1,1,0,1
3030,94,1,1,0,1
3030,95,1,1,0,1
3030,96,3,0,1,1
3030,97,1,1,0,1
3030,98,3,1,1,1
3030,99,3,0,1,1
3030,100,1,1,0,1
