subject,trial,response,reward,trial_type,accuracy
4027,1,3,0,0,0
4027,2,2,-1,1,0
4027,3,1,1,0,1
4027,4,3,1,1,1
4027,5,3,-1,0,0
4027,6,2,-1,1,0
4027,7,1,1,0,1
4027,8,1,1,0,1
4027,9,3,0,1,1
4027,10,3,0,1,1
4027,11,3,0,1,1
4027,12,3,0,1,1
4027,13,1,1,0,1
4027,14,3,0,1,1
4027,15,3,0,1,1
4027,16,3,0,1,1
4027,17,1,1,0,1
4027,18,1,1,0,1
4027,19,1,1,0,1
4027,20,3,0,1,1
4027,21,3,-1,1,1
4027,22,3,0,1,1
4027,23,3,0,1,1
4027,24,3,0,1,1
4027,25,1,0,0,1
4027,26,3,0,1,1
4027,27,1,1,0,1
4027,28,1,1,0,1
4027,29,3,0,1,1
4027,30,3,0,1,1
4027,31,1,1,0,1
4027,32,3,0,1,1
4027,33,1,1,0,1
4027,34,3,0,1,1
4027,35,1,1,0,1
4027,36,3,-1,1,1
4027,37,3,0,1,1
4027,38,3,0,1,1
4027,39,1,1,0,1
4027,40,3,0,1,1
4027,41,3,1,1,1
4027,42,3,0,1,1
4027,43,3,0,1,1
4027,44,1,1,0,1
4027,45,1,0,0,1
4027,46,1,0,0,1
4027,47,1,1,0,1
4027,48,3,0,1,1
4027,49,1,0,0,1
4027,50,1,1,0,1
4027,51,3,1,1,1
4027,52,3,0,1,1
4027,53,1,1,0,1
4027,54,3,0,1,1
4027,55,3,0,1,1
4027,56,1,1,0,1
4027,57,1,1,0,1
4027,58,1,1,0,1
4027,59,1,0,0,1
4027,60,3,0,1,1
4027,61,1,1,0,1
4027,62,1,1,0,1
4027,63,1,1,0,1
4027,64,3,0,1,1
4027,65,3,0,1,1
4027,66,1,1,0,1
4027,67,1,1,0,1
4027,68,1,1,0,1
4027,69,1,0,0,1
4027,70,1,1,0,1
4027,71,3,0,1,1
4027,72,3,0,1,1
4027,73,1,1,0,1
4027,74,3,0,1,1
4027,75,3,0,1,1
4027,76,1,1,0,1
4027,77,-99,-99,1,NaN
4027,78,1,1,0,1
4027,79,3,-1,1,1
4027,80,3,0,1,1
4027,81,1,1,0,1
4027,82,1,0,0,1
4027,83,1,1,0,1
4027,84,3,-1,1,1
4027,85,3,0,1,1
4027,86,3,0,1,1
4027,87,3,0,1,1
4027,88,3,0,0,0
4027,89,1,1,0,1
4027,90,1,1,0,1
4027,91,3,0,1,1
4027,92,3,0,0,0
4027,93,1,1,0,1
4027,94,3,1,0,0
4027,95,1,1,0,1
4027,96,3,0,1,1
4027,97,1,1,0,1
4027,98,3,1,1,1
4027,99,3,-1,1,1
4027,100,3,0,0,0
