subject,trial,response,reward,trial_type,accuracy
4013,1,3,1,1,1
4013,2,3,-1,1,1
4013,3,3,-1,0,0
4013,4,1,1,0,1
4013,5,2,0,1,0
4013,6,1,1,0,1
4013,7,2,0,1,0
4013,8,2,-1,1,0
4013,9,1,1,0,1
4013,10,1,1,0,1
4013,11,3,0,1,1
4013,12,1,1,0,1
4013,13,2,0,1,0
4013,14,2,-1,1,0
4013,15,2,-1,1,0
4013,16,2,-1,1,0
4013,17,3,0,1,1
4013,18,3,0,1,1
4013,19,3,0,1,1
4013,20,1,1,0,1
4013,21,1,1,0,1
4013,22,3,0,1,1
4013,23,3,0,1,1
4013,24,1,0,0,1
4013,25,3,0,1,1
4013,26,1,1,0,1
4013,27,2,-1,1,0
4013,28,1,1,0,1
4013,29,1,1,0,1
4013,30,1,1,0,1
4013,31,3,0,1,1
4013,32,1,1,0,1
4013,33,3,-1,1,1
4013,34,3,1,1,1
4013,35,1,1,0,1
4013,36,3,0,1,1
4013,37,3,0,1,1
4013,38,3,0,0,0
4013,39,1,0,0,1
4013,40,1,1,0,1
4013,41,1,1,0,1
4013,42,1,0,0,1
4013,43,3,0,1,1
4013,44,3,0,1,1
4013,45,3,0,1,1
4013,46,1,0,0,1
4013,47,1,1,0,1
4013,48,3,0,1,1
4013,49,3,0,1,1
4013,50,1,0,0,1
4013,51,1,1,0,1
4013,52,1,1,0,1
4013,53,1,1,0,1
4013,54,3,0,1,1
4013,55,1,1,0,1
4013,56,1,1,0,1
4013,57,1,1,0,1
4013,58,1,1,0,1
4013,59,1,1,0,1
4013,60,3,0,1,1
4013,61,3,-1,1,1
4013,62,1,0,0,1
4013,63,1,1,0,1
4013,64,1,1,0,1
4013,65,3,0,1,1
4013,66,1,1,0,1
4013,67,1,1,0,1
4013,68,3,1,1,1
4013,69,3,0,1,1
4013,70,3,0,1,1
4013,71,3,-1,1,1
4013,72,3,0,1,1
4013,73,3,0,1,1
4013,74,1,1,0,1
4013,75,3,0,1,1
4013,76,1,1,0,1
4013,77,3,0,1,1
4013,78,1,0,0,1
4013,79,1,1,0,1
4013,80,3,0,1,1
4013,81,1,1,0,1
4013,82,1,1,0,1
4013,83,1,1,0,1
4013,84,1,0,0,1
4013,85,3,0,1,1
4013,86,3,1,1,1
4013,87,3,0,1,1
4013,88,1,0,0,1
4013,89,1,1,0,1
4013,90,3,0,1,1
4013,91,3,1,1,1
4013,92,1,1,0,1
4013,93,3,0,1,1
4013,94,3,0,1,1
4013,95,1,0,0,1
4013,96,3,0,1,1
4013,97,3,0,1,1
4013,98,1,1,0,1
4013,99,1,1,0,1
4013,100,3,0,1,1
