subject,trial,response,reward,trial_type,accuracy
4018,1,3,-1,0,0
4018,2,2,-1,1,0
4018,3,1,1,0,1
4018,4,2,-1,1,0
4018,5,3,0,0,0
4018,6,3,0,1,1
4018,7,1,1,0,1
4018,8,1,1,0,1
4018,9,2,-1,1,0
4018,10,3,0,1,1
4018,11,3,0,1,1
4018,12,3,0,1,1
4018,13,1,1,0,1
4018,14,3,0,1,1
4018,15,3,0,1,1
4018,16,3,0,1,1
4018,17,1,0,0,1
4018,18,1,1,0,1
4018,19,1,1,0,1
4018,20,3,0,1,1
4018,21,3,0,1,1
4018,22,3,0,1,1
4018,23,3,0,1,1
4018,24,3,0,1,1
4018,25,1,1,0,1
4018,26,3,1,1,1
4018,27,1,1,0,1
4018,28,1,1,0,1
4018,29,3,-1,1,1
4018,30,3,0,1,1
4018,31,1,1,0,1
4018,32,3,0,1,1
4018,33,1,0,0,1
4018,34,3,0,1,1
4018,35,1,1,0,1
4018,36,3,0,1,1
4018,37,3,0,1,1
4018,38,3,0,1,1
4018,39,1,1,0,1
4018,40,3,0,1,1
4018,41,3,0,1,1
4018,42,3,1,1,1
4018,43,3,-1,1,1
4018,44,1,1,0,1
4018,45,1,1,0,1
4018,46,1,1,0,1
4018,47,1,0,0,1
4018,48,3,0,1,1
4018,49,1,1,0,1
4018,50,1,1,0,1
4018,51,3,0,1,1
4018,52,3,0,1,1
4018,53,1,0,0,1
4018,54,3,0,1,1
4018,55,3,0,1,1
4018,56,1,1,0,1
4018,57,1,1,0,1
4018,58,1,1,0,1
4018,59,1,1,0,1
4018,60,3,0,1,1
4018,61,1,1,0,1
4018,62,1,1,0,1
4018,63,1,1,0,1
4018,64,3,0,1,1
4018,65,3,-1,1,1
4018,66,1,1,0,1
4018,67,1,1,0,1
4018,68,1,0,0,1
4018,69,1,1,0,1
4018,70,1,1,0,1
4018,71,3,0,1,1
4018,72,3,0,1,1
4018,73,1,1,0,1
4018,74,3,0,1,1
4018,75,3,0,1,1
4018,76,1,1,0,1
4018,77,3,1,1,1
4018,78,1,1,0,1
4018,79,3,0,1,1
4018,80,3,0,1,1
4018,81,1,1,0,1
4018,82,1,1,0,1
4018,83,1,1,0,1
4018,84,3,0,1,1
4018,85,3,0,1,1
4018,86,3,0,1,1
4018,87,3,0,1,1
4018,88,1,0,0,1
4018,89,1,0,0,1
4018,90,1,1,0,1
4018,91,3,0,1,1
4018,92,1,1,0,1
4018,93,1,1,0,1
4018,94,1,1,0,1
4018,95,1,1,0,1
4018,96,3,-1,1,1
4018,97,1,0,0,1
4018,98,3,0,1,1
4018,99,3,0,1,1
4018,100,1,0,0,1
