subject,trial,response,reward,trial_type,accuracy
3016,1,3,0,0,0
3016,2,3,0,0,0
3016,3,1,1,0,1
3016,4,1,1,0,1
3016,5,2,-1,1,0
3016,6,3,1,1,1
3016,7,1,1,0,1
3016,8,1,1,0,1
3016,9,1,0,0,1
3016,10,1,1,0,1
3016,11,3,0,1,1
3016,12,3,0,1,1
3016,13,3,0,1,1
3016,14,1,1,0,1
3016,15,3,0,1,1
3016,16,3,0,1,1
3016,17,1,1,0,1
3016,18,1,0,0,1
3016,19,1,1,0,1
3016,20,1,1,0,1
3016,21,3,0,1,1
3016,22,1,1,0,1
3016,23,1,1,0,1
3016,24,3,1,1,1
3016,25,3,0,1,1
3016,26,3,0,1,1
3016,27,3,-1,1,1
3016,28,1,0,0,1
3016,29,3,0,1,1
3016,30,3,0,1,1
3016,31,1,1,0,1
3016,32,3,0,1,1
3016,33,3,-1,1,1
3016,34,3,0,1,1
3016,35,3,0,0,0
3016,36,1,1,0,1
3016,37,1,1,0,1
3016,38,3,0,1,1
3016,39,1,0,0,1
3016,40,1,1,0,1
3016,41,3,0,1,1
3016,42,1,1,0,1
3016,43,3,1,1,1
3016,44,3,-1,1,1
3016,45,1,0,0,1
3016,46,1,1,0,1
3016,47,1,1,0,1
3016,48,3,0,1,1
3016,49,3,0,1,1
3016,50,2,-1,1,0
3016,51,3,0,0,0
3016,52,3,0,1,1
3016,53,1,1,0,1
3016,54,1,1,0,1
3016,55,3,0,1,1
3016,56,1,1,0,1
3016,57,1,0,0,1
3016,58,1,1,0,1
3016,59,3,0,1,1
3016,60,3,-1,1,1
3016,61,3,0,1,1
3016,62,1,1,0,1
3016,63,3,1,1,1
3016,64,3,0,1,1
3016,65,3,0,1,1
3016,66,3,0,1,1
3016,67,3,0,1,1
3016,68,3,0,1,1
3016,69,3,0,1,1
3016,70,3,-1,1,1
3016,71,3,0,1,1
3016,72,1,1,0,1
3016,73,3,0,1,1
3016,74,1,1,0,1
3016,75,3,0,1,1
3016,76,1,1,0,1
3016,77,1,0,0,1
3016,78,1,1,0,1
3016,79,3,0,1,1
3016,80,1,0,0,1
3016,81,1,1,0,1
3016,82,3,0,1,1
3016,83,3,0,1,1
3016,84,3,0,1,1
3016,85,3,1,0,0
3016,86,1,1,0,1
3016,87,3,-1,1,1
3016,88,1,1,0,1
3016,89,3,0,1,1
3016,90,1,1,0,1
3016,91,3,0,1,1
3016,92,3,0,1,1
3016,93,1,1,0,1
3016,94,1,0,0,1
3016,95,1,1,0,1
3016,96,1,1,0,1
3016,97,3,0,1,1
3016,98,1,1,0,1
3016,99,1,1,0,1
3016,100,3,0,1,1
