subject,trial,response,reward,trial_type,accuracy
3039,1,1,0,0,1
3039,2,1,0,0,1
3039,3,1,1,0,1
3039,4,2,0,1,0
3039,5,2,-1,1,0
3039,6,2,-1,1,0
3039,7,2,-1,1,0
3039,8,2,-1,1,0
3039,9,1,1,0,1
3039,10,1,1,0,1
3039,11,1,0,0,1
3039,12,2,-1,1,0
3039,13,1,1,0,1
3039,14,1,1,0,1
3039,15,2,-1,1,0
3039,16,2,0,1,0
3039,17,2,-1,1,0
3039,18,1,1,0,1
3039,19,2,-1,1,0
3039,20,2,-1,1,0
3039,21,1,1,0,1
3039,22,3,0,0,0
3039,23,2,-1,1,0
3039,24,1,0,0,1
3039,25,1,1,0,1
3039,26,1,1,0,1
3039,27,2,0,1,0
3039,28,2,0,1,0
3039,29,2,-1,1,0
3039,30,2,-1,1,0
3039,31,-99,-99,0,-99
3039,32,2,-1,1,0
3039,33,2,-1,1,0
3039,34,1,1,0,1
3039,35,3,-1,0,0
3039,36,1,1,0,1
3039,37,3,0,1,1
3039,38,1,1,0,1
3039,39,3,0,1,1
3039,40,1,1,0,1
3039,41,2,0,1,0
3039,42,2,-1,1,0
3039,43,2,-1,1,0
3039,44,1,1,0,1
3039,45,3,-1,1,1
3039,46,2,-1,1,0
3039,47,3,0,1,1
3039,48,2,-1,1,0
3039,49,1,1,0,1
3039,50,1,1,0,1
3039,51,1,1,0,1
3039,52,1,1,0,1
3039,53,2,-1,1,0
3039,54,3,0,1,1
3039,55,3,0,1,1
3039,56,3,0,1,1
3039,57,3,-1,1,1
3039,58,1,1,0,1
3039,59,2,-1,1,0
3039,60,1,1,0,1
3039,61,1,1,0,1
3039,62,3,0,1,1
3039,63,1,0,0,1
3039,64,1,1,0,1
3039,65,1,0,0,1
3039,66,1,1,0,1
3039,67,3,0,1,1
3039,68,1,1,0,1
3039,69,1,1,0,1
3039,70,3,0,1,1
3039,71,1,1,0,1
3039,72,1,1,0,1
3039,73,3,0,0,0
3039,74,1,1,0,1
3039,75,2,0,1,0
3039,76,3,0,1,1
3039,77,1,0,0,1
3039,78,1,0,0,1
3039,79,2,-1,1,0
3039,80,3,0,1,1
3039,81,3,1,0,0
3039,82,2,0,1,0
3039,83,3,0,0,0
3039,84,1,1,0,1
3039,85,3,0,1,1
3039,86,2,-1,1,0
3039,87,3,0,1,1
3039,88,3,0,0,0
3039,89,3,0,0,0
3039,90,2,-1,1,0
3039,91,3,0,0,0
3039,92,2,0,1,0
3039,93,1,1,0,1
3039,94,1,1,0,1
3039,95,2,-1,1,0
3039,96,2,-1,1,0
3039,97,2,-1,1,0
3039,98,1,1,0,1
3039,99,1,1,0,1
3039,100,2,0,1,0
