subject,trial,response,reward,trial_type,accuracy
4004,1,3,1,0,0
4004,2,3,1,0,0
4004,3,3,0,0,0
4004,4,3,0,1,1
4004,5,3,0,1,1
4004,6,2,-1,1,0
4004,7,3,-1,1,1
4004,8,3,0,1,1
4004,9,1,1,0,1
4004,10,1,1,0,1
4004,11,1,1,0,1
4004,12,3,0,1,1
4004,13,1,0,0,1
4004,14,1,1,0,1
4004,15,3,0,1,1
4004,16,3,0,1,1
4004,17,3,0,1,1
4004,18,1,1,0,1
4004,19,3,0,1,1
4004,20,3,0,1,1
4004,21,1,1,0,1
4004,22,1,0,0,1
4004,23,3,0,1,1
4004,24,1,1,0,1
4004,25,1,1,0,1
4004,26,1,1,0,1
4004,27,3,-1,1,1
4004,28,3,0,1,1
4004,29,3,0,1,1
4004,30,3,0,1,1
4004,31,1,1,0,1
4004,32,3,0,1,1
4004,33,3,0,1,1
4004,34,1,1,0,1
4004,35,1,0,0,1
4004,36,1,1,0,1
4004,37,3,0,1,1
4004,38,1,1,0,1
4004,39,3,1,1,1
4004,40,1,1,0,1
4004,41,3,0,1,1
4004,42,3,0,1,1
4004,43,3,-1,1,1
4004,44,1,1,0,1
4004,45,3,0,1,1
4004,46,3,0,1,1
4004,47,3,0,1,1
4004,48,3,1,1,1
4004,49,1,1,0,1
4004,50,1,1,0,1
4004,51,1,1,0,1
4004,52,1,0,0,1
4004,53,3,0,1,1
4004,54,3,0,1,1
4004,55,3,0,1,1
4004,56,3,0,1,1
4004,57,3,-1,1,1
4004,58,1,1,0,1
4004,59,3,0,1,1
4004,60,1,1,0,1
4004,61,1,1,0,1
4004,62,3,-1,1,1
4004,63,1,1,0,1
4004,64,1,1,0,1
4004,65,1,1,0,1
4004,66,1,1,0,1
4004,67,3,0,1,1
4004,68,1,1,0,1
4004,69,1,0,0,1
4004,70,3,0,1,1
4004,71,1,0,0,1
4004,72,1,1,0,1
4004,73,1,0,0,1
4004,74,1,1,0,1
4004,75,3,-1,1,1
4004,76,3,0,1,1
4004,77,1,1,0,1
4004,78,1,1,0,1
4004,79,3,0,1,1
4004,80,3,0,1,1
4004,81,1,1,0,1
4004,82,3,0,1,1
4004,83,1,1,0,1
4004,84,1,1,0,1
4004,85,3,0,1,1
4004,86,3,0,1,1
4004,87,3,-1,1,1
4004,88,1,0,0,1
4004,89,1,1,0,1
4004,90,3,0,1,1
4004,91,1,1,0,1
4004,92,3,0,1,1
4004,93,1,1,0,1
4004,94,1,1,0,1
4004,95,3,0,1,1
4004,96,3,0,1,1
4004,97,3,1,1,1
4004,98,1,1,0,1
4004,99,1,1,0,1
4004,100,3,0,1,1
